ID,Date,LocationDescription,Arrest,Domestic,Beat,District,CommunityArea,Year,Latitude,Longitude
2100071,4/20/02 23:00,STREET,FALSE,FALSE,334,,43,2002,41.76068653,-87.56672336
2091904,4/20/02 22:30,STREET,FALSE,FALSE,1222,,,2002,41.85283602,-87.66836567
2092510,4/20/02 22:00,STREET,FALSE,FALSE,2535,,,2002,,
2091977,4/20/02 22:00,STREET,FALSE,FALSE,815,,,2002,41.80403269,-87.73067573
2091943,4/20/02 21:45,STREET,FALSE,FALSE,1724,,16,2002,41.95922027,-87.71220392
2090925,4/20/02 21:45,STREET,FALSE,FALSE,421,,,2002,41.75482611,-87.55347475
2091225,4/20/02 21:00,STREET,FALSE,FALSE,1223,,31,2002,41.85602953,-87.66965038
2091383,4/20/02 21:00,STREET,FALSE,FALSE,222,,38,2002,41.81317568,-87.6132569
2091132,4/20/02 21:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1633,,15,2002,41.93874462,-87.76166116
2095626,4/20/02 20:00,STREET,FALSE,FALSE,2515,,,2002,41.92043786,-87.76608323
2092491,4/20/02 20:00,STREET,FALSE,FALSE,2531,,25,2002,41.91435988,-87.77458005
2092362,4/20/02 20:00,STREET,FALSE,FALSE,2514,,19,2002,41.93676342,-87.75674654
2091423,4/20/02 20:00,STREET,FALSE,FALSE,1911,,4,2002,41.96804248,-87.69363692
2090835,4/20/02 19:00,STREET,FALSE,FALSE,1924,,,2002,41.94039153,-87.67705729
2095364,4/20/02 19:00,STREET,FALSE,FALSE,1513,,25,2002,41.86559671,-87.77219632
2090778,4/20/02 18:20,STREET,FALSE,FALSE,223,,,2002,41.80809063,-87.61370999
2091950,4/20/02 18:00,STREET,FALSE,FALSE,1731,,16,2002,41.9421699,-87.73063376
2091592,4/20/02 18:00,STREET,FALSE,FALSE,631,,44,2002,41.74662278,-87.60005778
2091266,4/20/02 18:00,STREET,FALSE,FALSE,2521,,,2002,41.93143502,-87.74555626
2094542,4/20/02 17:00,STREET,FALSE,FALSE,1722,,16,2002,41.95373641,-87.72952116
2091145,4/20/02 17:00,STREET,FALSE,FALSE,613,,71,2002,41.74672592,-87.65621103
2090809,4/20/02 17:00,STREET,FALSE,FALSE,421,,,2002,41.7557894,-87.56161035
2090796,4/20/02 17:00,STREET,FALSE,FALSE,2211,,72,2002,41.70081204,-87.68159365
2091293,4/20/02 16:50,OTHER,FALSE,FALSE,833,,65,2002,41.77129418,-87.72047219
2090920,4/20/02 16:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1931,,7,2002,41.92517879,-87.67439475
2091641,4/20/02 16:01,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2234,,75,2002,41.68641374,-87.64234238
2090896,4/20/02 15:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1723,,16,2002,41.96090077,-87.72262951
2090698,4/20/02 15:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,833,,,2002,41.76038671,-87.74162925
2091196,4/20/02 15:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2433,,,2002,41.99626082,-87.66281699
2093558,4/20/02 15:00,STREET,FALSE,FALSE,1024,,29,2002,41.85466703,-87.71006349
2131521,4/20/02 15:00,STREET,FALSE,FALSE,624,,69,2002,41.75661971,-87.59911203
2090726,4/20/02 14:45,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1614,,76,2002,41.97755746,-87.83879214
2100031,4/20/02 14:00,STREET,FALSE,FALSE,322,,69,2002,41.76926106,-87.61711339
2091644,4/20/02 13:30,ALLEY,FALSE,FALSE,2212,,,2002,41.6823421,-87.68101129
2095618,4/20/02 13:00,STREET,FALSE,FALSE,2514,,19,2002,41.93148941,-87.7579186
2091559,4/20/02 13:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1433,,24,2002,41.90679245,-87.66773256
2094106,4/20/02 12:00,STREET,TRUE,FALSE,1021,,,2002,41.85963217,-87.71020617
2093115,4/20/02 12:00,STREET,FALSE,FALSE,2532,,25,2002,41.90495008,-87.75959332
2091839,4/20/02 12:00,STREET,FALSE,FALSE,735,,,2002,41.7676175,-87.67591796
2090575,4/20/02 11:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1632,,17,2002,41.95282305,-87.80712481
2090502,4/20/02 10:45,STREET,FALSE,FALSE,1432,,22,2002,41.91828905,-87.67504984
2091576,4/20/02 10:00,STREET,FALSE,FALSE,934,,,2002,41.79700242,-87.65359167
2090676,4/20/02 9:50,STREET,FALSE,FALSE,1923,,5,2002,41.95756912,-87.67445456
2090699,4/20/02 9:00,STREET,FALSE,FALSE,313,,42,2002,41.78573995,-87.60740393
2091438,4/20/02 8:55,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2124,,39,2002,41.80252949,-87.59193868
2090653,4/20/02 8:50,STREET,FALSE,FALSE,2031,,4,2002,41.97175894,-87.69279807
2134578,4/20/02 8:00,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1821,,8,2002,41.91095431,-87.64199436
2129884,4/20/02 7:00,STREET,FALSE,FALSE,2511,,18,2002,,
2090345,4/20/02 6:00,STREET,FALSE,FALSE,1022,,,2002,41.85866375,-87.70773774
2090519,4/20/02 5:06,ALLEY,FALSE,FALSE,2223,,,2002,41.7186086,-87.64299025
2090411,4/20/02 3:00,STREET,FALSE,FALSE,715,,,2002,41.7927731,-87.66805907
2090705,4/20/02 2:30,STREET,FALSE,FALSE,524,,53,2002,41.68508346,-87.63745823
2090772,4/20/02 0:30,STREET,FALSE,FALSE,413,,48,2002,41.72563212,-87.5743642
2089727,4/20/02 0:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1433,,24,2002,41.91248487,-87.66363575
2092561,4/20/02 0:30,STREET,FALSE,FALSE,2133,21,42,2002,41.78497046,-87.59645666
2090273,4/20/02 0:05,STREET,FALSE,FALSE,1031,,30,2002,41.84015952,-87.72672945
2091588,4/20/02 0:00,STREET,FALSE,FALSE,1433,,24,2002,41.91081347,-87.66219838
2091442,4/20/02 0:00,STREET,FALSE,FALSE,221,,38,2002,41.81063945,-87.62464546
2096304,4/20/02 0:00,STREET,TRUE,FALSE,2222,,71,2002,41.73296159,-87.65826806
2090771,4/20/02 0:00,STREET,FALSE,FALSE,1533,,25,2002,41.87321988,-87.7457815
2091000,4/19/02 23:59,STREET,FALSE,FALSE,832,,66,2002,41.77328287,-87.68822184
2096069,4/19/02 23:00,STREET,FALSE,FALSE,734,,67,2002,41.76794484,-87.66040876
2090792,4/19/02 23:00,STREET,FALSE,FALSE,524,,,2002,41.68058821,-87.6567584
2090112,4/19/02 22:00,STREET,FALSE,FALSE,634,,49,2002,41.72752625,-87.63188631
2098072,4/19/02 22:00,STREET,FALSE,FALSE,825,,66,2002,,
2091097,4/19/02 22:00,STREET,FALSE,FALSE,1331,,,2002,41.88113567,-87.70108498
2090875,4/19/02 22:00,STREET,FALSE,FALSE,1311,,,2002,41.90017279,-87.69420089
2090212,4/19/02 22:00,STREET,FALSE,FALSE,822,,63,2002,41.7890157,-87.70602455
2090367,4/19/02 21:15,STREET,TRUE,FALSE,223,,38,2002,41.80810923,-87.60880937
2089717,4/19/02 21:00,STREET,FALSE,FALSE,323,,69,2002,41.76149848,-87.61288931
2089720,4/19/02 21:00,STREET,FALSE,FALSE,431,,,2002,41.71613614,-87.56476969
2090026,4/19/02 20:30,STREET,FALSE,FALSE,221,,,2002,41.81129275,-87.61979629
2092466,4/19/02 20:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2122,,,2002,41.83595378,-87.61336491
2090079,4/19/02 19:45,STREET,FALSE,FALSE,513,,,2002,,
2089866,4/19/02 19:00,STREET,FALSE,FALSE,811,,,2002,41.78693878,-87.79893889
2090270,4/19/02 18:00,STREET,TRUE,FALSE,1633,,17,2002,41.95104587,-87.78220397
2091934,4/19/02 18:00,STREET,FALSE,FALSE,1224,,,2002,41.85963871,-87.67163573
2090888,4/19/02 18:00,STREET,FALSE,FALSE,1723,,14,2002,41.96143882,-87.72524958
2090190,4/19/02 18:00,STREET,FALSE,FALSE,1122,,26,2002,41.88096593,-87.72090888
2093586,4/19/02 17:39,STREET,TRUE,FALSE,221,,,2002,41.81581882,-87.61991847
2089693,4/19/02 17:30,STREET,FALSE,FALSE,1422,,,2002,41.91155136,-87.7118764
2097373,4/19/02 17:00,STREET,FALSE,FALSE,932,,61,2002,41.79757878,-87.66482609
2091637,4/19/02 16:30,VACANT LOT/LAND,FALSE,FALSE,1032,,,2002,41.83862124,-87.70501188
2094041,4/19/02 16:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1724,,16,2002,41.95405869,-87.70319187
2097935,4/19/02 16:00,STREET,TRUE,FALSE,725,,67,2002,41.76867134,-87.66309915
2089670,4/19/02 14:30,STREET,TRUE,FALSE,1433,,,2002,41.90894636,-87.67195336
2089612,4/19/02 14:00,STREET,TRUE,FALSE,523,,53,2002,41.66943931,-87.62465172
2096388,4/19/02 14:00,STREET,FALSE,FALSE,1431,,22,2002,41.9219099,-87.69568898
2093532,4/19/02 14:00,STREET,FALSE,FALSE,2013,,,2002,41.97799306,-87.66006282
2090648,4/19/02 11:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2512,,19,2002,41.93089221,-87.7856262
2095765,4/19/02 11:00,STREET,FALSE,FALSE,1932,,,2002,41.93631227,-87.65836237
2090179,4/19/02 11:00,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,725,,,2002,41.77886925,-87.66405987
2089803,4/19/02 11:00,STREET,FALSE,FALSE,1211,,,2002,41.876925,-87.67790165
2089542,4/19/02 10:30,STREET,FALSE,FALSE,2313,,3,2002,41.9619253,-87.64701028
2089084,4/19/02 10:00,STREET,FALSE,FALSE,1923,,,2002,41.94966175,-87.66756983
2092516,4/19/02 10:00,STREET,FALSE,FALSE,2123,,,2002,41.81188965,-87.59526051
2089689,4/19/02 9:00,STREET,FALSE,FALSE,2112,,35,2002,41.83115919,-87.62255883
2093576,4/19/02 8:00,STREET,FALSE,FALSE,511,,,2002,41.70738462,-87.61615258
2089557,4/19/02 7:00,STREET,FALSE,FALSE,1132,,26,2002,41.87434149,-87.72559121
2089447,4/19/02 7:00,STREET,FALSE,FALSE,1834,,,2002,41.89434356,-87.6187
2089389,4/19/02 6:10,STREET,FALSE,FALSE,822,,,2002,41.79604101,-87.71055116
2091162,4/19/02 6:00,STREET,FALSE,FALSE,1633,,,2002,41.9475042,-87.77448554
2091122,4/19/02 3:00,STREET,FALSE,FALSE,2112,,35,2002,41.83221762,-87.6180008
2087886,4/19/02 2:30,STREET,FALSE,FALSE,1732,,16,2002,41.95170005,-87.71760743
2087761,4/19/02 2:00,STREET,FALSE,FALSE,624,,,2002,41.75142293,-87.6027004
2091722,4/19/02 1:30,STREET,FALSE,FALSE,2433,,77,2002,,
2088114,4/19/02 1:30,STREET,FALSE,FALSE,831,,,2002,41.76145724,-87.69157311
2088353,4/19/02 0:30,STREET,FALSE,FALSE,331,,43,2002,41.77246847,-87.57509905
2088571,4/19/02 0:15,STREET,FALSE,FALSE,2324,,6,2002,41.95123717,-87.65217234
2089393,4/19/02 0:00,STREET,TRUE,FALSE,2223,,73,2002,41.72390049,-87.64313141
2088317,4/18/02 23:30,STREET,TRUE,FALSE,631,,44,2002,41.74441582,-87.6213544
2088910,4/18/02 23:30,STREET,FALSE,FALSE,1032,,30,2002,41.83956911,-87.71329263
2088905,4/18/02 23:30,STREET,FALSE,FALSE,922,,,2002,41.82589906,-87.67134487
2089779,4/18/02 23:30,STREET,TRUE,FALSE,835,,,2002,41.74898772,-87.69612051
2095343,4/18/02 23:00,STREET,FALSE,FALSE,1524,,25,2002,41.89672111,-87.76531613
2094024,4/18/02 23:00,STREET,FALSE,FALSE,622,,44,2002,41.74478105,-87.62672599
2087947,4/18/02 23:00,STREET,FALSE,FALSE,1931,,5,2002,41.93605067,-87.67714223
2089799,4/18/02 22:20,STREET,FALSE,FALSE,614,,71,2002,41.7359352,-87.66321612
2092814,4/18/02 22:00,APARTMENT,FALSE,TRUE,712,,,2002,41.79375033,-87.65079499
2088518,4/18/02 22:00,STREET,FALSE,FALSE,1933,,,2002,41.92921686,-87.64652313
2091648,4/18/02 22:00,STREET,FALSE,FALSE,731,,,2002,41.76906995,-87.62613325
2087933,4/18/02 22:00,STREET,FALSE,FALSE,813,,62,2002,41.79307309,-87.72567377
2088046,4/18/02 22:00,STREET,FALSE,FALSE,2234,,,2002,41.69027209,-87.65521074
2088185,4/18/02 22:00,STREET,FALSE,FALSE,333,,,2002,41.76432127,-87.5726988
2088221,4/18/02 21:30,STREET,FALSE,FALSE,411,,,2002,41.74512103,-87.59183733
2088384,4/18/02 21:30,STREET,FALSE,FALSE,1624,,15,2002,41.95796866,-87.75742677
2089829,4/18/02 21:30,STREET,FALSE,FALSE,621,,,2002,41.75343873,-87.64059781
2089130,4/18/02 21:00,STREET,FALSE,FALSE,735,,67,2002,41.76003923,-87.67569843
2087716,4/18/02 20:00,STREET,FALSE,FALSE,2413,,,2002,41.99316888,-87.68153297
2088387,4/18/02 19:30,STREET,FALSE,FALSE,722,,,2002,41.77364909,-87.63537995
2088902,4/18/02 19:30,STREET,FALSE,FALSE,1621,,,2002,42.00443702,-87.76197486
2088720,4/18/02 19:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,132,,,2002,41.873341,-87.62743033
2099844,4/18/02 19:25,STREET,FALSE,FALSE,1933,,7,2002,41.9277994,-87.65227106
2094947,4/18/02 19:10,STREET,FALSE,FALSE,2133,,,2002,41.78634007,-87.59648865
2087730,4/18/02 19:00,STREET,FALSE,FALSE,814,,,2002,41.79819983,-87.75772257
2090051,4/18/02 18:30,STREET,FALSE,FALSE,1612,,,2002,41.99159483,-87.81775649
2087744,4/18/02 18:15,STREET,FALSE,FALSE,923,,60,2002,41.84369726,-87.63999206
2088257,4/18/02 18:00,STREET,FALSE,FALSE,2532,,,2002,41.90937494,-87.75708124
2089794,4/18/02 18:00,STREET,FALSE,FALSE,1331,,,2002,41.88210067,-87.69643746
2087733,4/18/02 17:30,STREET,FALSE,FALSE,113,,,2002,41.88324131,-87.63400856
2094686,4/18/02 17:00,STREET,FALSE,FALSE,2124,,39,2002,41.80948607,-87.60089655
2090818,4/18/02 17:00,STREET,FALSE,FALSE,2412,,2,2002,41.99910578,-87.68368343
2088063,4/18/02 17:00,STREET,TRUE,FALSE,2532,,,2002,41.90567797,-87.7630326
2089638,4/18/02 16:30,STREET,FALSE,FALSE,1224,,28,2002,41.87100503,-87.67971714
2095451,4/18/02 14:30,STREET,FALSE,FALSE,223,,38,2002,41.80809063,-87.61370999
2088339,4/18/02 12:00,STREET,FALSE,FALSE,923,,60,2002,41.84189447,-87.638661
2117045,4/18/02 12:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,321,,42,2002,41.77066405,-87.60586199
2087600,4/18/02 12:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2515,,19,2002,41.9254823,-87.76619289
2090640,4/18/02 11:00,STREET,FALSE,FALSE,2533,,25,2002,41.90421256,-87.74615499
2091243,4/18/02 10:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,914,,61,2002,41.81212845,-87.66521038
2087797,4/18/02 9:15,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1224,,28,2002,41.866253,-87.66652684
2088245,4/18/02 9:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,914,,61,2002,41.81767811,-87.66533612
2088418,4/18/02 8:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1031,10,30,2002,41.84317005,-87.72466784
2101440,4/18/02 8:00,STREET,FALSE,FALSE,2411,,2,2002,42.00939003,-87.69082377
2087512,4/18/02 6:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2212,,72,2002,41.70485451,-87.66866956
2087206,4/18/02 4:10,STREET,FALSE,FALSE,2111,,34,2002,41.85105648,-87.63396283
2086408,4/18/02 2:00,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2123,,39,2002,41.811256,-87.60562664
2087459,4/18/02 1:15,STREET,FALSE,FALSE,2233,,49,2002,41.69416626,-87.63413822
2085798,4/18/02 1:00,STREET,FALSE,FALSE,2512,,19,2002,41.92139088,-87.78430749
2090884,4/18/02 0:01,STREET,TRUE,FALSE,1712,,13,2002,41.98293183,-87.71098413
2086723,4/18/02 0:00,STREET,FALSE,FALSE,2311,,3,2002,41.96259049,-87.66486883
2085888,4/18/02 0:00,STREET,FALSE,FALSE,1011,,,2002,41.86293679,-87.7174282
2092978,4/17/02 23:59,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2032,,,2002,41.97111512,-87.66789807
2086114,4/17/02 23:47,STREET,FALSE,FALSE,1412,,21,2002,41.93659878,-87.71406635
2086017,4/17/02 23:30,STREET,FALSE,FALSE,1212,,,2002,41.88445496,-87.65100192
2093616,4/17/02 23:00,STREET,FALSE,FALSE,1312,,24,2002,41.89760252,-87.68703828
2095353,4/17/02 22:00,STREET,FALSE,FALSE,1511,,,2002,41.89724087,-87.76776147
2085710,4/17/02 22:00,STREET,FALSE,FALSE,2511,,19,2002,41.93377643,-87.7856346
2085855,4/17/02 22:00,STREET,FALSE,FALSE,2411,,,2002,42.01802161,-87.68760151
2085783,4/17/02 22:00,VACANT LOT/LAND,FALSE,FALSE,232,,,2002,41.79482475,-87.62118916
2086967,4/17/02 22:00,STREET,FALSE,FALSE,512,,,2002,41.70119788,-87.61951337
2085956,4/17/02 21:30,STREET,FALSE,FALSE,423,,46,2002,41.74288298,-87.55631984
2088212,4/17/02 21:30,OTHER,FALSE,FALSE,2522,,19,2002,,
2086973,4/17/02 21:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1014,,,2002,41.85493503,-87.72008545
2086945,4/17/02 21:00,OTHER,FALSE,FALSE,622,,71,2002,41.74080831,-87.63859372
2087807,4/17/02 20:30,STREET,FALSE,FALSE,1732,,21,2002,41.93929802,-87.71846185
2086383,4/17/02 20:00,STREET,FALSE,FALSE,922,,59,2002,41.8309939,-87.6654362
2087988,4/17/02 20:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2322,,3,2002,41.96149582,-87.65648255
2087026,4/17/02 19:00,STREET,FALSE,FALSE,421,,43,2002,,
2090608,4/17/02 19:00,STREET,FALSE,FALSE,1723,,16,2002,41.95373935,-87.72747342
2090522,4/17/02 19:00,STREET,FALSE,FALSE,321,,,2002,41.77361203,-87.61292607
2087510,4/17/02 15:30,STREET,FALSE,FALSE,233,,,2002,41.79095058,-87.62575345
2085555,4/17/02 15:00,STREET,FALSE,FALSE,1322,,,2002,,
2085970,4/17/02 14:38,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2331,,,2002,41.94452922,-87.64234486
2086004,4/17/02 14:25,STREET,FALSE,FALSE,1712,,,2002,41.97301311,-87.72097298
2087923,4/17/02 14:00,ALLEY,FALSE,FALSE,2132,,41,2002,41.79845601,-87.58417404
2085881,4/17/02 13:30,OTHER,FALSE,FALSE,824,,63,2002,41.78868333,-87.68374789
2085538,4/17/02 12:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,124,,,2002,41.88799819,-87.62256814
2085642,4/17/02 12:00,STREET,FALSE,FALSE,2512,,18,2002,41.92804291,-87.79767467
2085548,4/17/02 11:55,STREET,FALSE,FALSE,1211,,28,2002,41.87634112,-87.67417699
2094629,4/17/02 10:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1412,,22,2002,,
2085499,4/17/02 9:55,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,833,,,2002,41.7568745,-87.72232464
2085963,4/17/02 9:00,ALLEY,FALSE,FALSE,2133,,41,2002,41.79023811,-87.59495889
2088174,4/17/02 8:15,STREET,FALSE,FALSE,2223,,,2002,41.72130938,-87.64947788
2085547,4/17/02 8:00,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1113,,26,2002,41.88606251,-87.73823083
2085728,4/17/02 6:00,STREET,FALSE,FALSE,411,,45,2002,41.748414,-87.58841338
2091021,4/17/02 6:00,STREET,FALSE,FALSE,824,,63,2002,41.78684061,-87.68643589
2084542,4/17/02 5:33,STREET,FALSE,FALSE,933,,,2002,41.80030554,-87.65760939
2085576,4/17/02 5:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,911,,,2002,41.80477124,-87.68390817
2086098,4/17/02 4:45,STREET,FALSE,FALSE,331,,41,2002,41.79345543,-87.58031944
2084240,4/17/02 4:00,STREET,FALSE,FALSE,1011,,,2002,41.8641295,-87.73382693
2085124,4/17/02 3:00,STREET,FALSE,FALSE,1122,,,2002,,
2085343,4/17/02 3:00,STREET,FALSE,FALSE,815,,62,2002,41.79322426,-87.73302494
2085132,4/17/02 3:00,STREET,FALSE,FALSE,324,,,2002,41.76247772,-87.59125634
2084968,4/17/02 2:00,STREET,FALSE,FALSE,831,,66,2002,41.76105338,-87.69890406
2084115,4/17/02 1:30,STREET,FALSE,FALSE,2232,,,2002,41.71369193,-87.64044608
2085373,4/17/02 1:00,STREET,FALSE,FALSE,2132,,39,2002,41.80416059,-87.5903941
2151932,4/17/02 1:00,HIGHWAY/EXPRESSWAY,FALSE,FALSE,623,,44,2002,41.75089071,-87.62597002
2084372,4/17/02 0:00,STREET,FALSE,FALSE,2133,,,2002,41.79130325,-87.60144828
2155101,4/17/02 0:00,STREET,FALSE,FALSE,2132,,41,2002,41.79448153,-87.58237573
2087715,4/17/02 0:00,STREET,FALSE,FALSE,423,,46,2002,41.73904471,-87.5564687
2086991,4/17/02 0:00,STREET,FALSE,FALSE,1421,,24,2002,41.91139817,-87.69594424
2084133,4/17/02 0:00,STREET,FALSE,FALSE,2222,,73,2002,41.72398078,-87.65802873
2084335,4/16/02 23:30,STREET,TRUE,FALSE,1532,,,2002,41.88795335,-87.74570161
2087339,4/16/02 23:15,STREET,FALSE,FALSE,1523,,25,2002,41.88582562,-87.75634176
2084984,4/16/02 23:10,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,512,,,2002,41.70556611,-87.60107747
2084717,4/16/02 22:00,STREET,FALSE,FALSE,831,,,2002,41.77535383,-87.69344362
2084080,4/16/02 22:00,STREET,FALSE,FALSE,1923,,,2002,41.94663067,-87.66778884
2087358,4/16/02 22:00,ALLEY,FALSE,FALSE,1511,,25,2002,41.89634285,-87.76651689
2085770,4/16/02 22:00,STREET,FALSE,FALSE,1311,,,2002,41.89996697,-87.69419927
2086442,4/16/02 21:08,STREET,FALSE,FALSE,621,,71,2002,41.75116898,-87.64512984
2087235,4/16/02 21:00,STREET,FALSE,FALSE,722,,68,2002,41.77713046,-87.6388141
2084459,4/16/02 21:00,STREET,FALSE,FALSE,1414,,,2002,41.91957502,-87.70372966
2084508,4/16/02 21:00,STREET,FALSE,FALSE,432,,52,2002,41.71560131,-87.53542319
2084870,4/16/02 20:50,STREET,FALSE,FALSE,332,,,2002,41.76710367,-87.58266577
2084326,4/16/02 20:30,STREET,FALSE,FALSE,822,8,63,2002,41.79123499,-87.70486614
2084426,4/16/02 20:30,STREET,FALSE,FALSE,1323,,,2002,41.9015987,-87.66179164
2084141,4/16/02 20:00,STREET,FALSE,FALSE,831,,66,2002,41.77194779,-87.69091867
2107828,4/16/02 20:00,STREET,FALSE,FALSE,523,,53,2002,41.6704918,-87.63700416
2093283,4/16/02 20:00,STREET,FALSE,FALSE,1112,,23,2002,41.8942207,-87.71886501
2087794,4/16/02 20:00,STREET,FALSE,FALSE,1222,,,2002,41.85549346,-87.65772253
2090734,4/16/02 19:30,STREET,FALSE,FALSE,1723,,,2002,41.9610589,-87.72761366
2084031,4/16/02 19:20,STREET,FALSE,FALSE,432,,52,2002,41.70441844,-87.53664178
2084413,4/16/02 19:00,STREET,FALSE,FALSE,2212,,72,2002,41.70362044,-87.66882142
2086085,4/16/02 19:00,ALLEY,FALSE,FALSE,2521,,,2002,41.9252171,-87.74404792
2089220,4/16/02 18:00,STREET,FALSE,FALSE,712,,,2002,41.783337,-87.64502428
2084314,4/16/02 18:00,STREET,FALSE,FALSE,2521,,,2002,41.93380731,-87.74526986
2083875,4/16/02 17:45,STREET,TRUE,FALSE,835,,70,2002,41.75383912,-87.68280197
2091872,4/16/02 16:30,STREET,FALSE,FALSE,1911,,,2002,41.96581607,-87.68467993
2083811,4/16/02 15:00,GAS STATION,TRUE,FALSE,724,,,2002,41.7720739,-87.6541592
2083887,4/16/02 14:00,STREET,FALSE,FALSE,2521,,19,2002,41.93498063,-87.74933493
2083742,4/16/02 14:00,STREET,FALSE,FALSE,833,,,2002,41.77082154,-87.72241592
2090504,4/16/02 14:00,GAS STATION,TRUE,FALSE,322,,69,2002,41.76571349,-87.62476621
2084522,4/16/02 13:00,STREET,FALSE,FALSE,831,,66,2002,41.76113752,-87.69034476
2088975,4/16/02 12:00,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,132,,,2002,41.87514808,-87.62586828
2086805,4/16/02 12:00,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,723,,68,2002,41.77718338,-87.64487011
2085544,4/16/02 12:00,STREET,FALSE,FALSE,913,,58,2002,41.82274359,-87.7021367
2083878,4/16/02 12:00,STREET,TRUE,FALSE,2531,,25,2002,41.90984917,-87.7669044
2085886,4/16/02 11:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,622,,,2002,41.73617589,-87.62957189
2088206,4/16/02 10:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2213,,72,2002,41.72101231,-87.66900857
2083739,4/16/02 9:45,STREET,FALSE,FALSE,1331,,,2002,41.88177744,-87.70601774
2087970,4/16/02 8:00,STREET,FALSE,FALSE,134,,33,2002,41.85533469,-87.62722092
2089426,4/16/02 6:30,STREET,FALSE,FALSE,1024,,,2002,41.85438481,-87.7091339
2086943,4/16/02 6:30,STREET,FALSE,FALSE,1111,,,2002,41.8969278,-87.72997578
2083792,4/16/02 4:30,STREET,FALSE,FALSE,1133,,,2002,41.86770261,-87.71317138
2083321,4/16/02 4:00,STREET,FALSE,FALSE,1412,,,2002,41.93297534,-87.71183753
2083031,4/16/02 4:00,STREET,FALSE,FALSE,2522,,20,2002,,
2082277,4/16/02 2:35,STREET,FALSE,FALSE,825,,66,2002,41.7769972,-87.68116017
2085655,4/16/02 2:00,STREET,FALSE,FALSE,1431,,22,2002,41.92826006,-87.68930132
2086200,4/16/02 0:05,STREET,FALSE,FALSE,511,,49,2002,41.72173469,-87.61791614
2084418,4/16/02 0:05,STREET,FALSE,FALSE,824,,,2002,41.79103934,-87.69724068
2082232,4/16/02 0:01,STREET,TRUE,FALSE,724,,,2002,41.77784229,-87.6583292
2084064,4/16/02 0:01,STREET,FALSE,FALSE,1412,,22,2002,41.93035229,-87.71700795
2086036,4/16/02 0:01,STREET,FALSE,FALSE,2535,,,2002,41.91206246,-87.72532903
2084070,4/15/02 23:30,STREET,FALSE,FALSE,1421,,,2002,41.91640373,-87.70592492
2083902,4/15/02 23:00,STREET,FALSE,FALSE,832,,66,2002,41.76272531,-87.68671483
2083870,4/15/02 23:00,STREET,FALSE,FALSE,312,3,69,2002,41.77600825,-87.62536047
2084318,4/15/02 23:00,STREET,FALSE,FALSE,1723,,16,2002,41.95387264,-87.71796518
2083978,4/15/02 22:30,STREET,FALSE,FALSE,2133,,41,2002,41.79425277,-87.59151701
2082259,4/15/02 22:00,STREET,FALSE,FALSE,1622,,11,2002,41.97328965,-87.77352837
